id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,created_timestamp,change_reason,year_filing_for,sector,zipcode,naics_char
2420391,Novozymes North America,1203720,,"Novozymes North America, Inc",108 TW Alexander Dr,Durham,NC,27709,325199,2022.0,"Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing",1.0,21,48,99840,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:15:38:00,,2023,Manufacturing,27709,325199
2420875,"Ajay North America, LLC.",309776,582190981,"Ajay North America, LLC.",4000 Industry Road,Powder Springs,GA,30127,325180,2022.0,Iodides manufacturing,1.0,2,57,117366,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:15:49:00,,2023,Manufacturing,30127,325180
2423617,Aspen Aerogel,1053091,,"Aspen Aerogels Rhode Island, LLC",3 Dexter RD,East Providence,RI,2914,325180,2022.0,Silica gel manufacturing,1.0,3,275,676754,1,0,14,4,0,430,85,18,0,0,0,0,0,01MAR24:16:43:00,,2023,Manufacturing,2914,325180
2424559,REG Newton LLC,1074948,264785677,Chevron Renewable Energy Group,3426 East 28th Street North,Newton,IA,50208,325199,2022.0,Transesterification of vegetable oils to produce fuels or fuel additives,1.0,21,37,80476,1,0,1,0,0,13,0,1,0,0,0,0,0,01MAR24:17:01:00,,2023,Manufacturing,50208,325199
2425808,"Tangram Chemical, LLC",1185343,921686167,"Tangram Chemical, LLC",125 Corporate Drive,Holtsville,NY,11742,325180,2022.0,"Sodium carbonate (i.e., soda ash) manufacturing",1.0,21,27,48907,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:22:00,,2023,Manufacturing,11742,325180
2425894,Atlas Organics CU07 LLC,1017459,851602190,Atlas Organics,5301 Linwood Road,Placida,FL,33576,325314,2022.0,Compost manufacturing,1.0,1,12,19290,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:24:00,,2023,Manufacturing,33576,325314
2426033,Atlas Organics CU05 LLC,1017456,844857704,Atlas Organics,8963 Nelson Road,San Antonio,TX,78252,325314,2022.0,Compost manufacturing,1.0,2,22,34429,1,0,1,1,1,10,40,3,0,0,0,0,0,01MAR24:17:27:00,,2023,Manufacturing,78252,325314
2426077,Boulder Scientific Company,1027178,840537745,Boulder Scientific Company,598 3rd St PO Box 548,Mead,CO,80542,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,139,285909,1,0,1,6,3,6,303,8,0,2,0,0,0,01MAR24:17:28:00,,2023,Manufacturing,80542,325199
2426154,Atlas Organics CU04 LLC,1017450,844976729,Atlas Organics,2389 Hennington Ave,Memphis,TN,38109,325314,2022.0,Compost manufacturing,1.0,1,4,2768,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:29:00,,2023,Manufacturing,38109,325314
2426205,Atlas Organics CU03 LLC,1017446,843569961,Atlas Organics,925 74th Ave SW,Vero Beach,FL,32968,325314,2022.0,Compost manufacturing,1.0,2,20,26468,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:31:00,,2023,Manufacturing,32968,325314
2426211,Boulder Scientific Company SP,1027231,840537745,Boulder Scientific Company,4161 Specialty Place,Longmont,CO,80504,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,41,82812,1,0,0,1,0,0,129,1,0,0,0,0,0,01MAR24:17:31:00,,2023,Manufacturing,80504,325199
2426234,Boulder Scientific Company Cactus,1027240,840537745,Boulder Scientific Company,4093 Specialty Place,Longmont,CO,80504,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,29,56363,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:32:00,,2023,Manufacturing,80504,325199
2426246,Atlas Organics CU02 LLC,1017403,843500910,Atlas Organics,2115 East Club Blvd,Durham,NC,27704,325314,2022.0,Compost manufacturing,1.0,1,5,7786,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:33:00,,2023,Manufacturing,27704,325314
2426258,Atlas Organics - CU01 LLC,1017396,461951833,Atlas Organics,11075 Augusta Road,Honea Path,SC,29654,325314,2022.0,Compost manufacturing,1.0,1,1,952,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:34:00,,2023,Manufacturing,29654,325314
2426321,Atlas Organics CU08 LLC,1017462,871065605,Atlas Organics,11228 Bellamy Brothers Blvd,San Antonio,FL,33576,325314,2022.0,Compost manufacturing,1.0,1,16,24491,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:35:00,,2023,Manufacturing,33576,325314
2426362,Atlas Organics CU09 Plant City,1017466,871065605,Atlas Organics,1603 S FORBES RD,PLANT CITY,FL,33566,325314,2022.0,Compost manufacturing,1.0,1,19,36790,1,0,1,0,0,1,0,1,0,0,0,0,0,01MAR24:17:37:00,,2023,Manufacturing,33566,325314
2426380,Atlas Organics CU10 LLC,1017469,874068358,Atlas Organics,498 Landfill Ln,Lexington,SC,29073,325314,2022.0,Compost manufacturing,1.0,1,2,3071,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:38:00,,2023,Manufacturing,29073,325314
2426429,Atlas Organics CU11 LLC,1017476,881424059,Atlas Organics,31400 Johnson Canyon Road,Gonzales,CA,93926,325314,2022.0,Compost manufacturing,1.0,1,9,17221,1,0,1,1,0,5,180,2,0,0,0,0,0,01MAR24:17:41:00,,2023,Manufacturing,93926,325314
2426692,Atlas Organics CU12 LLC,1017478,882324495,Atlas Organics,3207 71st Ave E,Sarasota,FL,34243,325314,2022.0,Compost manufacturing,1.0,1,15,34957,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:49:00,,2023,Manufacturing,34243,325314
2426739,Atlas Organics CU14 LLC,1017482,272147603,Atlas Organics,111 E Rockland Road,Dallesport,WA,98617,325314,2022.0,Compost manufacturing,1.0,2,23,18939,1,0,1,0,0,1,3,1,0,0,0,0,0,01MAR24:17:51:00,,2023,Manufacturing,98617,325314
2426891,Chem32 LLC,1207089,452565267,Chem32,Ecovyst,Orange,TX,77630,325180,2022.0,Sodium aluminate manufacturing,1.0,21,30,76100,1,0,0,0,1,0,0,0,0,1,0,0,0,01MAR24:17:55:00,,2023,Manufacturing,77630,325180
2426905,Atlas Organics HU02,1017490,900760174,Atlas Organics,1000 E 30th Street,Chattanooga,TN,37407,325314,2022.0,Compost manufacturing,1.0,1,6,9411,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:56:00,,2023,Manufacturing,37407,325314
2426950,Atlas Organics HU01 LLC,1017501,900760174,Atlas Organics,501 Southport Rd,Roebuck,SC,29376,325314,2022.0,Compost manufacturing,1.0,1,6,7607,1,0,1,0,0,8,33,1,0,0,0,0,0,01MAR24:17:58:00,,2023,Manufacturing,29376,325314
2426968,Atlas Organics Corporate Office,1017555,843500072,Atlas Organics,156 Magnolia Street,Spartanburg,SC,29306,325314,2022.0,Fertilizer (Mixing Only) Manufacturing,1.0,2,25,35628,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:17:59:00,,2023,Manufacturing,29306,325314
2427442,Frontida BioPharm LLC.,1204855,121735955,Frontida BioPharm LLc,1100 Orthodox St,Philidelphia,PA,19124,325180,2022.0,"Sodium carbonate (i.e., soda ash) manufacturing",1.0,22,227,19336246,1,0,0,0,1,0,0,1,0,0,0,0,0,01MAR24:18:07:00,,2023,Manufacturing,19124,325180
2427486,Phase Change Solutions - Pritchard,804440,261373158,Phase Change Energy Solutions,120 East Pritchard Street,Asheboro,NC,27203,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,43,55677,1,0,0,0,1,0,0,1,0,0,0,0,0,01MAR24:18:09:00,,2023,Manufacturing,27203,325199
2428060,Inbra Chemical Company,1207644,300848875,Inbra Chemical Company,139 Gulbrandsen Road,Orangeburg,SC,29115,325199,2022.0,"Plasticizers (i.e., basic synthetic chemicals) manufacturing",1.0,1,19,30144,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:18:27:00,,2023,Manufacturing,29115,325199
2429047,TerraBioChem LLC,1171877,262473378,TerraBioChem,610 McQueen St,Jasper,TX,75951,325199,2022.0,"Glycerin (i.e., glycerol), synthetic, manufacturing",1.0,1,17,35360,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:18:55:00,,2023,Manufacturing,75951,325199
2430444,Omega Bio-tek - Oakbrook,1183097,582431502,Omega Bio-tek,1420 Oakbrook Dr,Norcross,GA,30093,325180,2022.0,Thiocyanate manufacturing,1.0,21,33,60385,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:25:00,,2023,Manufacturing,30093,325180
2430580,Omega Bio-tek - Pinnacle,1183084,582431502,Omega Bio-tek,"400 Pinnacle Way, Ste.450",Norcross,GA,30071,325180,2022.0,Thiocyanate manufacturing,1.0,21,58,103489,1,0,1,0,0,18,47,1,0,0,0,0,0,01MAR24:19:25:00,,2023,Manufacturing,30071,325180
2430610,BioWorks,401251,,"BioWorks, Inc.",100 Rawson Rd. Suite 205,Victor,NY,14564,325314,2022.0,Potting soil manufacturing,1.0,2,60,112320,1,0,0,0,2,0,0,2,0,0,0,0,0,01MAR24:19:26:00,,2023,Manufacturing,14564,325314
2430771,"Fleurchem, Inc.",158495,61158492,"Fleurchem, Inc.",33 Sprague avenue,Middletown,NY,10940,325199,2022.0,"Flavoring materials (i.e., basic synthetic chemicals such as coumarin) manufacturing",1.0,2,41,87532,1,0,1,0,1,1,0,0,2,0,0,0,0,01MAR24:19:30:00,,2023,Manufacturing,10940,325199
2431132,Fort Worth Corporate,134081,752468081,"Tokai Carbon CB, LTD.",301 Commerce St. Ste. 500,Fort Worth,TX,76102,325180,2022.0,Carbon black manufacturing,1.0,2,62,130045,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:41:00,,2023,Manufacturing,76102,325180
2431133,Borger,71465,752468081,"Tokai Carbon CB, LTD.",9455 FM1559,Borger,TX,79007,325180,2022.0,Carbon black manufacturing,1.0,2,140,314242,1,0,3,0,2,290,40,5,0,0,0,0,0,01MAR24:19:41:00,,2023,Manufacturing,79007,325180
2431134,Big Spring,71463,752468081,"Tokai Carbon CB, LTD.",1211 N. Midway Rd,Big Spring,TX,79720,325180,2022.0,Carbon black manufacturing,1.0,2,97,227728,1,0,1,1,0,12,136,2,0,0,0,0,0,01MAR24:19:41:00,,2023,Manufacturing,79720,325180
2431135,Addis,71466,752468081,"Tokai Carbon CB, LTD.",5221 Sid Richardson Rd,Addis,LA,70710,325180,2022.0,Carbon black manufacturing,1.0,2,101,183231,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:41:00,,2023,Manufacturing,70710,325180
2431226,Firmenich,612831,221685074,Firmenich,150 Firmenich Way,Newark,NJ,7114,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,96,229400,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:43:00,,2023,Manufacturing,7114,325199
2431235,"ALTIVIA Oxide Chemicals, LLC",739410,842975580,ALTIVIA OXIDE CHEMICALS LLC,16600 Ramsey Rd,Crosby,TX,77532,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,80,177999,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:44:00,,2023,Manufacturing,77532,325199
2431237,"ALTIVIA Ketones & Additives, LLC",633907,301157568,"ALTIVIA Ketones & Additives, LLC",250 Carbide Rd,Dunbar,WV,25064,325199,2022.0,"Ketone compounds, not specified elsewhere by process, manufacturing",1.0,2,21,45160,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:44:00,,2023,Manufacturing,25064,325199
2431570,The Lubrizol Corporation,138437,340367600.0,,4420 South Flores Rd,Elmendorf,TX,78112,325199,2022.0,"Natural nonfood coloring, manufacturing",1.0,2,36,59282,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:19:50:00,,2023,Manufacturing,78112,325199
2432088,Moxness - A Thistle Group Company,1209228,753136736.0,Moxness - A Thistle Group Company,"2030 Young St., PO Box 273",EAST TROY,WI,53120,325199,2022.0,Silicone (except resins) manufacturing,1.0,21,32,53149,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:20:05:00,,2023,Manufacturing,53120,325199
2433918,Barberton,1000603,250730780.0,"PPG Industries, Inc.",4829 Fairland Road,Barberton,OH,44203,325180,2022.0,Other Basic Inorganic Chemical Manufacturing,1.0,2,173,360516,1,0,3,1,1,328,25,5,0,0,0,0,0,01MAR24:21:37:00,,2023,Manufacturing,44203,325180
2433946,Lake Charles Silicas,1000636,250730780.0,"PPG Industries, Inc.",3150 Pete Manena,Lake Charles,LA,70602,325180,2022.0,Other Basic Inorganic Chemical Manufacturing,1.0,2,201,418928,1,0,1,1,1,91,25,3,0,0,0,0,0,01MAR24:21:37:00,,2023,Manufacturing,70602,325180
2434826,Hallstar Industrial Solutions,615802,363503030.0,Hallstar Industrial Solutions,5851W. 73rd Street,Bedford Park,IL,60638,325199,2022.0,"Plasticizers (i.e., basic synthetic chemicals) manufacturing",1.0,2,45,101038,1,0,1,0,0,3,0,1,0,0,0,0,0,01MAR24:20:52:00,,2023,Manufacturing,60638,325199
2434827,The Hallstar Beauty and Personal Care Company,870445,200924568.0,The Hallstar Beauty and Personal Care Company,7879 S. Lemont Road,Darien,IL,60561,325199,2022.0,"Plasticizers (i.e., basic synthetic chemicals) manufacturing",1.0,2,35,67556,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:20:52:00,,2023,Manufacturing,60561,325199
2434828,The Hallstar Company,615950,363503030.0,The Hallstar Company,120 S. Riverside Plaza Suite 1620,Chicago,IL,60606,325199,2022.0,"Plasticizers (i.e., basic synthetic chemicals) manufacturing",1.0,2,53,113559,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:20:52:00,,2023,Manufacturing,60606,325199
2435891,Hallstar Industrial Solutions - Stow,1211157,363503030.0,Hallstar Industrial Solutions,4450 Hudson Drive,Stow,OH,44224,325199,2022.0,Palmitic acid esters and amines manufacturing,1.0,1,13,29165,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:21:15:00,,2023,Manufacturing,44224,325199
2436757,Ohio Mulch Supply,999434,311120540.0,Ohio Mulch Supply,1600 Universal Rd,"Columbus, OH",OH,43207,325314,2022.0,Compost manufacturing,1.0,2,200,400000,1,0,4,0,11,10,0,14,1,0,0,0,0,01MAR24:21:34:00,,2023,Manufacturing,43207,325314
2437458,Holland Company,275947,42437350.0,"Holland company, Inc.",153 Howland Avenue,Adams,MA,1220,325180,2022.0,Aluminum sulfate manufacturing,1.0,2,38,57436,1,0,3,0,0,60,0,3,0,0,0,0,0,01MAR24:21:51:00,,2023,Manufacturing,1220,325180
2439133,"Automated Chemical Solutions, Inc. dba Focus Tech",1212121,852797235.0,"Automated Chemical Solutions, Inc. dba Focus Tech","2810S Roosevelt St, Suite 101",Tempe,AZ,85282,325180,2022.0,Sodium chlorate manufacturing,1.0,1,7,14874,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:22:36:00,,2023,Manufacturing,85282,325180
2439432,"Energy Processors, LLC",1211552,,"Energy Processors, LLC",815 Greenler St.,Defiance,OH,43512,325199,2022.0,Organo-inorganic compound manufacturing,1.0,1,8,17300,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:22:46:00,,2023,Manufacturing,43512,325199
2440725,Hanford,1213269,200626579.0,True Organic Products INC,12392 12th Ave,Hanford,CA,93230,325311,2022.0,Nitrogenous fertilizer materials manufacturing,1.0,1,19,13925,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:23:02:00,,2023,Manufacturing,93230,325311
2440842,Helm Plant,1212022,200626579.0,"True Organic Products, INC",20225 W. Kamm Ave,Helm,CA,93627,325311,2022.0,Nitrogenous fertilizer materials manufacturing,1.0,22,167,272777,1,0,5,11,3,349,749,18,0,0,0,0,1,01MAR24:23:10:00,,2023,Manufacturing,93627,325311
2440892,Retail-Helm,1212326,200626579.0,True Organic Products INC,16782 W. Kamm Ave,Helm,CA,93627,325311,2022.0,Nitrogenous fertilizer materials manufacturing,1.0,1,14,17153,1,0,0,0,1,0,0,1,0,0,0,0,0,01MAR24:23:11:00,,2023,Manufacturing,93627,325311
2440908,Arlington,1212179,200626579.0,True Organic Products INC,32902 B . W. Ward Rd.,Arlington,AZ,85322,325311,2022.0,Nitrogenous fertilizer materials manufacturing,1.0,21,39,26585,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:23:12:00,,2023,Manufacturing,85322,325311
2440922,Monterey,1212255,200626579.0,True Organic Products INC,99 Pacific St Suite 155A,Monterey,CA,93940,325311,2022.0,Nitrogenous fertilizer materials manufacturing,1.0,21,33,60031,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:23:13:00,,2023,Manufacturing,93940,325311
2441026,Boardman,1212297,200626579.0,True Organic Products INC,77996 Tower Road,Boardman,OR,97818,325311,2022.0,Nitrogenous fertilizer materials manufacturing,1.0,1,7,7279,2,0,0,0,0,0,0,0,0,0,0,0,0,01MAR24:23:18:00,,2023,Manufacturing,97818,325311
2448627,Carus LLC - LaSalle,119740,360877400.0,Carus LLC,1500 8th Street,LaSalle,IL,61301,325180,2022.0,Potassium permanganate manufacturing,1.0,2,90,199528,1,0,2,0,0,21,68,2,0,0,0,0,0,02MAR24:00:48:00,,2023,Manufacturing,61301,325180
2459250,Equistar Chemicals LP,1225334,760550481.0,LyondellBasell,340 Meadow Road,Edison,NJ,8837,325180,2022.0,Titanium dioxide manufacturing,1.0,21,78,176347,1,0,1,0,0,45,0,1,0,0,0,0,0,03MAR24:03:44:00,,2023,Manufacturing,8837,325180
2464074,LAND VIEW INC,276168,820390380.0,LAND VIEW INC - 8280027,20504 4TH ST - ACEQUIA,RUPERT,ID,83350,325311,2022.0,,1.0,2,224,403200,1,0,2,0,4,5,101,6,0,0,0,0,0,04MAR24:18:47:00,,2023,Manufacturing,83350,325311
2464094,Two Rivers Terminal LLC.,383119,,Two Rivers Terminal,"3300C N GLADE RD, 3300C N GLADE RD",PASCO,WA,99301,325311,2022.0,"Plant foods, mixed, made in plants producing nitrogenous fertilizer materials",1.0,2,55,123671,1,0,1,1,0,180,7,2,0,0,0,0,0,04MAR24:18:56:00,,2023,Manufacturing,99301,325311
2464808,Nouryon Surface Chemistry LLC,1228678,,51012802,8005 N Tabler Rd,Morris,IL,60450,325199,2022.0,Organo-inorganic compound manufacturing,1.0,22,150,343415,2,0,0,0,0,0,0,0,0,0,0,0,0,04MAR24:21:44:00,,2023,Manufacturing,60450,325199
2464818,Nouryon Functional Chemicals,1227371,,,13440 Hwy 43 North,Axis,AL,36505,325180,2022.0,Sulfur chloride manufacturing,1.0,22,103,226645,1,0,1,0,2,5,0,3,0,0,0,0,0,04MAR24:21:47:00,,2023,Manufacturing,36505,325180
2464869,Twin River Technologies,1228703,43432336.0,Twin River Technologies,"780 Washington St, Quincy",Quincy,MA,2169,325199,2022.0,Organo-inorganic compound manufacturing,1.0,22,125,277024,1,0,3,2,2,361,16,5,0,0,0,2,0,04MAR24:21:59:00,,2023,Manufacturing,2169,325199
2466407,Plant,1229756,742261057.0,"TEXAROME, INC",1585 E. Ranch Rd 337,Leakey,TX,78873,325199,2022.0,"Essential oils, synthetic, manufacturing",1.0,21,27,118732,1,0,1,1,3,16,58,5,0,0,0,0,0,05MAR24:16:38:00,,2023,Manufacturing,78873,325199
2466715,"Neutron Products, Inc.",743196,530257076.0,"Neutron Products, Inc.",22301 Mt. Ephraim Rd.,Dickerson,MD,20842,325199,2022.0,"Carbon organic compounds, not specified elsewhere by process, manufacturing",1.0,2,26,49724,1,0,1,0,1,1,0,2,0,0,0,0,0,05MAR24:18:25:00,,2023,Manufacturing,20842,325199
2467590,Fritz 500,63790,751083407.0,Fritz Industries Inc,500 N Sam Houston Rd,Mesquite,TX,75149,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,80,147555,1,0,0,0,1,0,0,1,0,0,0,0,0,05MAR24:19:46:00,,2023,Manufacturing,75149,325199
2467602,7121 Shelby Ave,63822,751083407.0,Fritz Industries Inc,7121 Shelby Ave,Greenville,TX,75402,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,24,47402,1,0,0,0,1,0,0,1,0,0,0,0,0,05MAR24:19:51:00,,2023,Manufacturing,75402,325199
2472274,AMERICAN DISTILLATION INC,261377,561789113.0,American Distillation Inc,1690 ROYSTER ROAD NE,LELAND,NC,28451,325199,2022.0,Phosphoric acid esters manufacturing,1.0,2,20,49258,2,0,0,0,0,0,0,0,0,0,0,0,0,06MAR24:14:11:00,,2023,Manufacturing,28451,325199
2473444,"Elementis Specialties, Inc",1235080,50495836.0,"Elementis Specialties, Inc.",5548 Manchester Avenue,Saint Louis,MO,63110,325199,2022.0,Organo-inorganic compound manufacturing,1.0,21,60,109452,2,0,0,0,0,0,0,0,0,0,0,0,0,07MAR24:12:58:00,,2023,Manufacturing,63110,325199
2475414,Corteva_Freeport,1236482,,Corteva Agriscience,565 Midway Road,Freeport,TX,77541,325199,2022.0,Organo-inorganic compound manufacturing,1.0,1,9,18184,2,0,0,0,0,0,0,0,0,0,0,0,0,08MAR24:16:59:00,,2023,Manufacturing,77541,325199
2475874,Evans Chemetic LP,1236763,421678029.0,Evans Chemetics LP,228 E MAIN ST,Waterloo,NY,13165,325199,2022.0,Organo-inorganic compound manufacturing,1.0,21,60,116006,1,0,0,1,1,0,180,2,0,0,0,0,0,18MAR24:17:19:00,updated hours,2023,Manufacturing,13165,325199
2475944,OFI Ontelaunee Farms,867058,,Giorgi Mushroom Company,5379 Allentown Pike,Temple,PA,19560,325314,2022.0,Mixing purchased fertilizer materials,1.0,2,29,82735,2,0,0,0,0,0,0,0,0,0,0,0,0,11MAR24:15:14:00,,2023,Manufacturing,19560,325314
2475974,Perstorp Polyols Toledo,562086,,Perstorp Polyols Toledo,600 MATZINGER ROAD,TOLEDO,OH,43612,325199,2022.0,Formaldehyde manufacturing,1.0,22,115,262216,1,0,1,0,0,24,62,1,0,0,0,0,0,11MAR24:16:03:00,,2023,Manufacturing,43612,325199
2476357,GFW,866146,,Gaspari Farms,2103 Georgia Road,Temple,PA,19560,325314,2022.0,Mixing purchased fertilizer materials,1.0,3,311,40544459,1,0,0,5,0,0,153,5,0,0,0,0,0,11MAR24:22:27:00,,2023,Manufacturing,19560,325314
2477507,Blue Line Corporation San Antonio,1237632,742987269.0,Blue Line Corporation,3443 E Commerce Street,San Antonio,TX,78220,325180,2022.0,"Rare earth compounds, not specified elsewhere by process, manufacturing",1.0,21,32,50077,2,0,0,0,0,0,0,0,0,0,0,0,0,13MAR24:20:57:00,,2023,Manufacturing,78220,325180
2477764,Hallstar Greensboro LLC,1237838,561041757.0,"Hallstar Greensboro, LLC",520 Broome Rd,Greensboro,NC,27406,325199,2022.0,Organo-inorganic compound manufacturing,1.0,21,43,92880,1,0,1,0,0,1,0,1,0,0,0,0,0,14MAR24:18:26:00,,2023,Manufacturing,27406,325199
2478515,Yost Foods,1238129,,Yost Foods,2795 Westway Drive,Brunswick,OH,44212,325199,2022.0,"Flavoring materials (i.e., basic synthetic chemicals such as coumarin) manufacturing",1.0,21,45,64593,1,0,2,0,1,20,54,3,0,0,0,0,0,18MAR24:14:12:00,,2023,Manufacturing,44212,325199
2479981,Impact Nano LLC.,1239058,461266323.0,Impact Nano LLC.,153 Quabbin Blvd,Orange,MA,1364,325199,2022.0,Organo-inorganic compound manufacturing,1.0,21,23,47949,1,0,1,0,0,2,8,1,0,0,0,0,0,25MAR24:15:11:00,,2023,Manufacturing,1364,325199
2480621,MFG Kimberly Park,902166,581372119.0,"MFG Chemical, LLC",1804 Kimberly Park Drive,Dalton,GA,37020,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,64,112299,1,0,0,0,1,0,0,1,0,0,0,0,0,27MAR24:18:25:00,,2023,Manufacturing,37020,325199
2480624,MFG Callahan Road,899908,581372119.0,"MFG Chemical, LLC.",435 Callahan Road,Dalton,GA,30721,325199,2022.0,Organo-inorganic compound manufacturing,1.0,2,23,41060,1,0,0,0,1,0,0,1,0,0,0,0,0,27MAR24:18:27:00,,2023,Manufacturing,30721,325199
2481244,DSM FOOD SPECIALTIES USA INC,933100,233019990.0,DSM FOOD SPECIALTIES USA INC,3502 Olive Rd.,South Bend,IN,46628,325199,2022.0,"Enzyme proteins (i.e., basic synthetic chemicals) (except pharmaceutical use) manufacturing",1.0,2,25,49040,2,0,0,0,0,0,0,0,0,0,0,0,0,11APR24:18:29:00,The hours and average employees provided were from the incorrect year and needed to corrected to reflect 2023 year,2023,Manufacturing,46628,325199
2483411,"Ethox Chemicals, LLC",439918,571047074.0,"Ethox Chemicals, LLC",1801 Perimeter Road,Greenville,SC,29605,325199,2022.0,Ethylene oxide manufacturing,1.0,2,185,422598,1,0,2,0,3,180,0,5,0,0,0,0,0,18APR24:10:14:00,,2023,Manufacturing,29605,325199
2487456,Ostara Inc.,1242861,,Ostara Inc.,39 Bremen Avenue,St Louis,MO,63147,325314,2022.0,Mixing purchased fertilizer materials,1.0,21,44,47414,1,0,0,0,1,0,0,1,0,0,0,0,0,14MAY24:21:35:00,,2023,Manufacturing,63147,325314
2488186,"ECO USA, LLC - Parkersburg",1243693,270523681.0,"ECO USA, LLC",516 Camden Street,Parkersburg,WV,26101,325199,2022.0,Silicone (except resins) manufacturing,1.0,21,39,99686,2,0,0,0,0,0,0,0,0,0,0,0,0,21MAY24:21:30:00,,2023,Manufacturing,26101,325199
